MatchId;Home Tactic;Away Tactic;Home Goals;Away Goals
631162958;Pressing;Normal;0;7
631162959;Play creatively;Counter-attacks;4;3
631162960;Normal;Normal;3;2
631162961;Counter-attacks;Normal;1;0
631162962;Normal;Counter-attacks;0;0
631162963;Normal;Normal;3;1
631162964;Counter-attacks;Normal;2;1
631162965;Normal;Normal;9;0
631162966;Normal;Counter-attacks;4;2
631162967;Normal;Normal;4;2
631162968;Normal;Normal;2;1
631162969;Normal;Counter-attacks;0;7
631162970;Normal;Counter-attacks;3;7
631162971;Counter-attacks;Normal;1;2
631162972;Counter-attacks;Normal;2;4
631162973;Normal;Play creatively;7;0
631162974;Normal;Counter-attacks;3;1
631162975;Normal;Counter-attacks;4;0
631162976;Play creatively;Normal;0;8
631162977;Normal;Counter-attacks;0;1
631162978;Normal;Normal;1;2
631162979;Normal;Normal;3;2
631162980;Counter-attacks;Normal;1;3
631162981;Counter-attacks;Counter-attacks;2;2
631162982;Normal;Normal;8;0
631162983;Normal;Normal;3;0
631162984;Normal;Normal;2;3
631162985;Normal;Normal;0;8
631162986;Normal;Normal;5;2
631162987;Normal;Counter-attacks;0;0
631162988;Normal;Normal;2;0
631162989;Normal;Normal;8;1
631162990;Pressing;Normal;0;7
631162991;Normal;Normal;0;2
631162992;Normal;Normal;4;3
631162993;Normal;Normal;4;2
631162994;Normal;Normal;3;1
631162995;Normal;Counter-attacks;3;2
631162996;Normal;Normal;7;0
631162997;Normal;Normal;2;0
631162998;Normal;Normal;0;6
631162999;Normal;Counter-attacks;1;4
631163000;Normal;Attack in the Middle;3;4
631163001;Attack on wings;Attack on wings;2;1
631163002;Normal;Normal;4;0
631163003;Long shots;Attack on wings;0;2
631163004;Normal;Normal;4;2
631163005;Normal;Normal;0;2
631163006;Normal;Attack on wings;0;6
631163007;Normal;Pressing;0;0
631163008;Normal;Counter-attacks;3;1
631163009;Normal;Attack in the Middle;1;1
631163010;Normal;Normal;5;0
631163011;Attack on wings;Normal;2;1
631163012;Attack in the Middle;Normal;2;0
631163013;Counter-attacks;Normal;0;3
631163014;Normal;Normal;0;6
631163015;Normal;Pressing;3;0
631163016;Normal;Attack on wings;1;1
631163017;Attack in the Middle;Counter-attacks;2;0
631163018;Counter-attacks;Attack in the Middle;2;3
631163019;Normal;Normal;2;0
631163020;Normal;Normal;7;0
631163021;Normal;Normal;1;3
631163022;Normal;Counter-attacks;4;1
631163023;Normal;Normal;5;2
631163024;Normal;Normal;1;0
631163025;Normal;Normal;1;4
631163026;Normal;Normal;1;0
631163027;Normal;Normal;2;1
631163028;Normal;Counter-attacks;2;0
631163029;Normal;Normal;5;0
631163030;Normal;Counter-attacks;2;0
631163031;Attack on wings;Pressing;0;0
631163032;Normal;Attack in the Middle;5;2
631163033;Normal;Normal;0;5
631163034;Attack in the Middle;Attack on wings;0;3
631163035;Normal;Counter-attacks;3;3
631163036;Normal;Normal;8;0
631163037;Normal;Normal;0;1
631163038;Long shots;Normal;1;0
631163039;Play creatively;Normal;1;3
631163040;Attack on wings;Counter-attacks;5;1
631163041;Normal;Normal;0;7
631163042;Attack in the Middle;Counter-attacks;0;1
631163043;Normal;Normal;2;1
631163044;Normal;Normal;2;1
631163045;Normal;Normal;3;2
631163046;Normal;Normal;2;1
631163047;Attack on wings;Normal;5;2
631163048;Attack on wings;Counter-attacks;5;0
631163049;Normal;Normal;2;2
631163050;Normal;Normal;2;0
631163051;Normal;Attack on wings;3;2
631163052;Normal;Normal;3;1
631163053;Normal;Normal;3;1
631163054;Normal;Normal;3;0
631163055;Normal;Normal;0;3
631163056;Normal;Normal;2;0
631163057;Normal;Normal;1;3
631163058;Normal;Normal;0;2
631163059;Normal;Pressing;3;1
631163060;Attack on wings;Normal;1;2
631163061;Normal;Normal;4;3
631163062;Normal;Normal;3;1
631163063;Normal;Attack on wings;5;0
631163064;Normal;Normal;4;0
631163065;Normal;Counter-attacks;2;0
631163066;Normal;Normal;0;4
631163067;Attack on wings;Normal;1;1
631163068;Normal;Normal;1;2
631163069;Attack on wings;Normal;1;5
631163070;Normal;Normal;1;2
631163071;Normal;Attack on wings;4;0
631163072;Normal;Normal;3;2
631163073;Normal;Attack on wings;3;1
631163074;Normal;Normal;3;4
631163075;Attack on wings;Normal;0;5
631163076;Attack on wings;Normal;1;2
631163077;Normal;Counter-attacks;2;0
631163078;Normal;Normal;4;1
631163079;Normal;Normal;1;1
631163080;Normal;Normal;4;1
631163081;Normal;Normal;0;2
631163082;Normal;Counter-attacks;3;1
631163083;Normal;Attack on wings;0;0
631163084;Attack on wings;Normal;0;2
631163085;Normal;Normal;3;1
631163086;Normal;Normal;4;1
631163087;Normal;Attack on wings;5;0
631163088;Normal;Normal;0;2
631163089;Play creatively;Normal;1;0
631163090;Normal;Normal;0;2
631163091;Normal;Normal;4;1
631163092;Attack on wings;Normal;1;2
631163093;Normal;Normal;2;2
631163094;Attack on wings;Normal;1;1
631163095;Normal;Normal;2;1
631163096;Normal;Normal;1;6
631163097;Normal;Normal;1;0
631163098;Normal;Normal;2;0
631163099;Normal;Normal;2;0
631163100;Normal;Normal;1;2
631163101;Normal;Normal;4;2
631163102;Play creatively;Counter-attacks;6;1
631163103;;;;
631163104;Normal;Normal;2;5
631163105;Normal;Normal;1;1
631163106;;;;
631163107;Normal;Normal;5;4
631163108;Normal;Normal;0;4
631163109;Normal;Normal;5;0
631163110;;;;
631163111;Normal;Normal;5;0
631163112;Counter-attacks;Normal;0;4
631163113;Normal;Normal;3;5
631163114;;;;
631163115;Normal;Normal;2;6
631163116;Normal;Normal;1;1
631163117;Normal;Normal;2;0
631163118;;;;
631163119;Normal;Normal;2;1
631163120;Normal;Normal;4;0
631163121;Normal;Normal;2;2
631163122;;;;
631163123;Normal;Play creatively;1;3
631163124;Normal;Counter-attacks;2;3
631163125;Normal;Counter-attacks;2;0
631163126;;;;
631163127;Normal;Normal;4;2
631163128;Counter-attacks;Normal;1;2
631163129;Normal;Normal;3;0
631163130;Normal;Normal;2;0
631163131;Normal;Normal;0;10
631163132;Normal;Counter-attacks;3;1
631163133;;;;
631163134;Counter-attacks;Normal;5;1
631163135;Normal;Normal;4;2
631163136;Play creatively;Normal;13;0
631163137;;;;
631163138;Normal;Counter-attacks;1;4
631163139;Normal;Normal;0;3
631163140;Normal;Counter-attacks;0;3
631163141;;;;
631163142;Normal;Normal;0;10
631163143;Normal;Counter-attacks;4;3
631163144;Normal;Normal;1;0
631163145;;;;
631163146;Normal;Normal;9;0
631163147;Normal;Counter-attacks;3;0
631163148;;;;
631163149;Normal;Normal;0;4
631163150;Normal;Normal;1;0
631163151;Normal;Normal;5;0
631163152;Normal;Normal;0;8
631163153;;;;
631163154;Normal;Normal;8;0
631163155;Normal;Normal;3;2
631163156;Normal;Normal;3;0
631163157;;;;
631163158;Normal;Play creatively;0;13
631163159;Normal;Normal;6;1
631163160;Normal;Counter-attacks;2;0
631163161;Normal;Normal;3;1
631163162;Normal;Counter-attacks;4;0
631163163;Normal;Normal;7;0
631163164;Play creatively;Normal;5;0
631163165;Counter-attacks;Normal;3;2
631163166;Normal;Normal;0;10
631163167;Normal;Normal;4;1
631163168;Counter-attacks;Counter-attacks;3;0
631163169;Normal;Play creatively;3;6
631163170;Normal;Normal;7;0
631163171;Play creatively;Normal;4;2
631163172;Normal;Normal;0;3
631163173;Normal;Counter-attacks;0;4
631163174;Normal;Normal;0;5
631163175;Normal;Normal;2;1
631163176;Normal;Normal;5;1
631163177;Play creatively;Pressing;3;1
631163178;Normal;Normal;10;0
631163179;Counter-attacks;Normal;2;3
631163180;Normal;Normal;5;1
631163181;Normal;Play creatively;1;4
631163182;Normal;Normal;0;10
631163183;Play creatively;Normal;5;0
631163184;Normal;Counter-attacks;1;2
631163185;Normal;Normal;4;0
631163186;Normal;Counter-attacks;0;3
631163187;Normal;Play creatively;5;4
631163188;Normal;Normal;8;0
631163189;Counter-attacks;Normal;4;4
631163190;Play creatively;Normal;7;2
631163191;Normal;Counter-attacks;4;1
631163192;Normal;Normal;0;6
631163193;Normal;Counter-attacks;4;1
631163194;Pressing;Play creatively;1;5
631163195;Counter-attacks;Normal;2;3
631163196;Normal;Normal;2;2
631163197;Normal;Normal;7;0
631163198;Normal;Normal;4;0
631163199;Normal;Normal;1;0
631163200;Normal;Play creatively;5;2
631163201;Normal;Normal;0;5
631163202;Normal;Normal;3;1
631163203;Play creatively;Normal;5;4
631163204;Normal;Normal;2;1
631163205;Normal;Normal;5;0
631163206;Normal;Counter-attacks;2;0
631163207;Normal;Counter-attacks;0;0
631163208;Normal;Play creatively;0;6
631163209;Normal;Normal;0;5
631163210;Normal;Normal;2;1
631163211;Normal;Normal;5;0
631163212;Normal;Normal;3;4
631163213;Play creatively;Normal;5;0
631163214;Normal;Long shots;0;4
631163215;Play creatively;Counter-attacks;5;1
631163216;Normal;Long shots;0;2
631163217;Play creatively;Normal;1;2
631163218;Long shots;Play creatively;3;1
631163219;Counter-attacks;Normal;7;1
631163220;Normal;Normal;4;0
631163221;Long shots;Play creatively;0;1
631163222;Normal;Normal;0;8
631163223;Counter-attacks;Long shots;0;3
631163224;Normal;Counter-attacks;2;2
631163225;Play creatively;Long shots;2;1
631163226;Long shots;Normal;5;0
631163227;Long shots;Play creatively;1;0
631163228;Normal;Play creatively;1;4
631163229;Normal;Counter-attacks;1;3
631163230;Normal;Play creatively;0;9
631163231;Normal;Normal;8;1
631163232;Counter-attacks;Normal;4;1
631163233;Long shots;Long shots;2;1
631163234;Play creatively;Normal;2;0
631163235;Play creatively;Normal;0;0
631163236;Long shots;Counter-attacks;1;1
631163237;Normal;Long shots;1;1
631163238;Normal;Normal;0;4
631163239;Long shots;Counter-attacks;5;0
631163240;Counter-attacks;Play creatively;2;0
631163241;Long shots;Normal;2;1
631163242;Normal;Long shots;3;1
631163243;Play creatively;Counter-attacks;4;1
631163244;Normal;Long shots;1;3
631163245;Normal;Normal;7;0
631163246;Long shots;Normal;1;0
631163247;Counter-attacks;Long shots;0;2
631163248;Normal;Play creatively;0;2
631163249;Normal;Play creatively;0;7
631163250;Long shots;Long shots;1;0
631163251;Normal;Play creatively;1;1
631163252;Normal;Counter-attacks;5;2
631163253;Play creatively;Normal;8;0
631163254;Normal;Normal;0;2
631163255;Play creatively;Counter-attacks;3;0
631163256;Play creatively;Long shots;0;5
631163257;Normal;Play creatively;0;7
631163258;Long shots;Play creatively;2;3
631163259;Long shots;Counter-attacks;4;1
631163260;Normal;Play creatively;3;3
631163261;Normal;Normal;7;0
631163262;Normal;Normal;5;3
631163263;Play creatively;Long shots;1;2
631163264;Normal;Attack on wings;0;6
631163265;Normal;Play creatively;1;5
631163266;Play creatively;Long shots;1;3
631163267;Long shots;Counter-attacks;4;0
631163268;Counter-attacks;Normal;3;1
631163269;Long shots;Normal;5;0
631163270;Counter-attacks;Normal;2;0
631163271;Normal;Normal;1;3
631163272;Normal;Normal;2;3
631163273;Normal;Counter-attacks;2;2
631163274;Play creatively;Counter-attacks;2;2
631163275;Normal;Counter-attacks;3;0
631163276;Normal;Normal;5;1
631163277;Normal;Play creatively;2;1
631163278;Normal;Normal;5;1
631163279;Normal;Normal;3;2
631163280;Normal;Normal;2;1
631163281;Normal;Normal;4;2
631163282;Normal;Normal;1;4
631163283;Normal;Normal;3;4
631163284;Attack on wings;Normal;6;0
631163285;Normal;Normal;1;3
631163286;Counter-attacks;Normal;4;1
631163287;Normal;Counter-attacks;0;2
631163288;Normal;Normal;4;4
631163289;Normal;Counter-attacks;0;2
631163290;Normal;Normal;1;1
631163291;Normal;Attack on wings;3;2
631163292;Normal;Normal;1;0
631163293;Normal;Normal;0;3
631163294;Attack in the Middle;Attack on wings;5;2
631163295;Normal;Normal;5;0
631163296;Normal;Counter-attacks;3;0
631163297;Normal;Normal;6;0
631163298;Normal;Normal;0;9
631163299;Normal;Normal;4;2
631163300;Normal;Normal;1;4
631163301;Normal;Counter-attacks;2;2
631163302;Normal;Normal;8;0
631163303;Normal;Normal;1;1
631163304;Normal;Normal;3;1
631163305;Counter-attacks;Counter-attacks;2;2
631163306;Normal;Normal;2;2
631163307;Normal;Normal;0;10
631163308;Normal;Normal;1;1
631163309;Counter-attacks;Counter-attacks;0;1
631163310;Normal;Normal;7;0
631163311;Counter-attacks;Normal;2;2
631163312;Normal;Normal;6;0
631163313;Counter-attacks;Normal;0;1
631163314;Normal;Normal;3;2
631163315;Normal;Normal;0;1
631163316;Normal;Normal;2;2
631163317;Normal;Normal;0;8
631163318;Normal;Normal;0;4
631163319;Normal;Normal;12;0
631163320;Normal;Normal;1;1
631163321;Counter-attacks;Normal;1;1
631163322;Normal;Normal;0;7
631163323;Normal;Counter-attacks;0;3
631163324;Normal;Normal;2;2
631163325;Normal;Counter-attacks;3;0
631163326;Normal;Normal;1;1
631163327;Attack on wings;Attack in the Middle;4;2
631163328;Normal;Normal;2;5
631163329;Normal;Attack on wings;4;2
631163330;Normal;Normal;3;1
631163331;Normal;Normal;1;0
631163332;Attack in the Middle;Attack on wings;0;4
631163333;Normal;Normal;0;2
631163334;Normal;Normal;0;0
631163335;Long shots;Counter-attacks;2;1
631163336;Normal;Normal;3;2
631163337;Attack on wings;Normal;2;3
631163338;Normal;Normal;0;2
631163339;Normal;Long shots;0;0
631163340;Normal;Normal;1;1
631163341;Normal;Normal;1;4
631163342;Normal;Pressing;2;0
631163343;Normal;Counter-attacks;1;1
631163344;Normal;Normal;3;0
631163345;Attack on wings;Normal;1;1
631163346;Normal;Counter-attacks;6;0
631163347;Normal;Normal;5;3
631163348;Attack in the Middle;Normal;4;5
631163349;Normal;Normal;4;4
631163350;Normal;Long shots;3;2
631163351;Normal;Counter-attacks;1;0
631163352;Normal;Normal;3;5
631163353;Normal;Normal;0;1
631163354;Normal;Normal;3;1
631163355;Normal;Normal;3;2
631163356;Normal;Normal;0;0
631163357;Long shots;Normal;1;2
631163358;Normal;Normal;3;1
631163359;Normal;Counter-attacks;2;3
631163360;Normal;Normal;2;1
631163361;Normal;Counter-attacks;0;1
631163362;Normal;Counter-attacks;1;2
631163363;Normal;Long shots;2;0
631163364;Counter-attacks;Normal;2;2
631163365;Normal;Normal;0;2
631163366;Normal;Play creatively;1;2
631163367;Normal;Counter-attacks;2;2
631163368;Long shots;Normal;0;2
631163369;Normal;Play creatively;5;1
631163370;Attack in the Middle;Attack on wings;3;2
631163371;Normal;Normal;5;2
631163372;Attack on wings;Long shots;2;0
631163373;Normal;Normal;0;0
631163374;Attack in the Middle;Normal;0;1
631163375;Normal;Attack in the Middle;4;1
631163376;Normal;Normal;1;3
631163377;Normal;Normal;2;2
631163378;Normal;Attack on wings;4;1
631163379;Normal;Counter-attacks;2;1
631163380;Play creatively;Long shots;2;2
631163381;Normal;Normal;0;0
631163382;Normal;Normal;2;1
631163383;Counter-attacks;Normal;1;1
631163384;Normal;Normal;4;2
631163385;Normal;Normal;2;1
631163386;Normal;Normal;1;3
631163387;Normal;Normal;5;0
631163388;Normal;Counter-attacks;0;1
631163389;Normal;Normal;4;2
631163390;Normal;Normal;3;1
631163391;Normal;Counter-attacks;2;2
631163392;Normal;Normal;1;2
631163393;Attack on wings;Counter-attacks;2;1
631163394;Normal;Normal;0;1
631163395;Normal;Normal;5;1
631163396;Counter-attacks;Normal;2;5
631163397;Normal;Counter-attacks;4;1
631163398;Attack on wings;Normal;1;3
631163399;Normal;Counter-attacks;0;2
631163400;Attack in the Middle;Normal;1;1
631163401;Normal;Normal;2;0
631163402;Counter-attacks;Normal;3;1
631163403;Normal;Normal;5;3
631163404;Counter-attacks;Normal;0;2
631163405;Attack on wings;Normal;1;3
631163406;Normal;Normal;6;1
631163407;Normal;Counter-attacks;2;2
631163408;Normal;Play creatively;2;2
631163409;Normal;Normal;2;2
631163410;Attack on wings;Normal;3;1
631163411;Normal;Counter-attacks;0;1
631163412;Normal;Normal;1;0
631163413;Counter-attacks;Normal;2;2
631163414;Normal;Attack on wings;4;2
631163415;Counter-attacks;Normal;1;4
631163416;Counter-attacks;Normal;0;3
631163417;Normal;Normal;0;3
631163418;Normal;Counter-attacks;1;2
631163419;Normal;Counter-attacks;4;0
631163420;Counter-attacks;Normal;1;0
631163421;Normal;Normal;2;1
631163422;Normal;Normal;4;1
631163423;Attack on wings;Counter-attacks;2;2
631163424;Normal;Normal;2;2
631163425;Normal;Counter-attacks;3;0
631163426;Normal;Normal;2;1
631163427;Normal;Counter-attacks;3;0
631163428;Counter-attacks;Normal;1;2
631163429;Counter-attacks;Normal;1;1
631163430;Normal;Counter-attacks;2;2
631163431;Counter-attacks;Normal;4;2
631163432;Normal;Normal;1;1
631163433;Normal;Counter-attacks;3;1
631163434;Counter-attacks;Counter-attacks;2;0
631163435;Normal;Counter-attacks;0;0
631163436;Normal;Normal;0;2
631163437;Normal;Normal;3;2
631163438;Pressing;Long shots;0;6
631163439;Normal;Counter-attacks;2;1
631163440;Normal;Normal;1;0
631163441;Normal;Pressing;7;0
631163442;Attack on wings;Normal;2;0
631163443;Long shots;Normal;3;0
631163444;Normal;Normal;4;2
631163445;Normal;Normal;1;2
631163446;Pressing;Normal;0;4
631163447;Attack on wings;Counter-attacks;1;2
631163448;Normal;Counter-attacks;5;2
631163449;Normal;Pressing;3;1
631163450;Normal;Normal;3;5
631163451;Counter-attacks;Normal;1;0
631163452;Counter-attacks;Attack on wings;0;3
631163453;Normal;Normal;0;4
631163454;Pressing;Normal;0;5
631163455;Normal;Counter-attacks;2;1
631163456;Attack on wings;Normal;1;0
631163457;Counter-attacks;Normal;1;1
631163458;Normal;Pressing;3;0
631163459;Normal;Attack on wings;4;2
631163460;Normal;Normal;4;4
631163461;Normal;Normal;1;1
631163462;Attack on wings;Counter-attacks;2;0
631163463;Pressing;Attack on wings;1;1
631163464;Normal;Normal;5;0
631163465;Attack on wings;Normal;2;0
631163466;Counter-attacks;Attack on wings;3;1
631163467;Normal;Attack on wings;0;1
631163468;Normal;Normal;4;4
631163469;Attack on wings;Pressing;4;0
631163470;Long shots;Counter-attacks;1;0
631163471;Normal;Attack on wings;2;4
631163472;Normal;Normal;1;1
631163473;Pressing;Normal;0;3
631163474;Attack on wings;Counter-attacks;0;2
631163475;Normal;Attack on wings;0;1
631163476;Counter-attacks;Normal;0;1
631163477;Normal;Pressing;6;1
631163478;Normal;Counter-attacks;2;1
631163479;Normal;Normal;3;2
631163480;Attack on wings;Long shots;1;1
631163481;Normal;Normal;2;0
631163482;Pressing;Attack on wings;0;3
631163483;Long shots;Normal;1;2
631163484;Counter-attacks;Normal;2;0
631163485;Normal;Pressing;5;0
631163486;Normal;Normal;3;0
631163487;Attack on wings;Normal;4;3
631163488;Normal;Long shots;1;4
631163489;Pressing;Normal;3;3
631163490;Attack on wings;Counter-attacks;5;1
631163491;Normal;Normal;1;2
631163492;Normal;Normal;5;1
631163493;Long shots;Pressing;5;0
631163494;Normal;Normal;0;3
631163495;Normal;Normal;1;4
631163496;Normal;Counter-attacks;1;0
631163497;Normal;Counter-attacks;0;1
631163498;Normal;Normal;3;1
631163499;Normal;Normal;3;1
631163500;Normal;Counter-attacks;1;1
631163501;Normal;Counter-attacks;0;1
631163502;Normal;Normal;1;1
631163503;Counter-attacks;Normal;1;2
631163504;Normal;Normal;1;1
631163505;Play creatively;Counter-attacks;2;1
631163506;Attack on wings;Normal;4;0
631163507;Normal;Counter-attacks;4;0
631163508;Normal;Counter-attacks;1;2
631163509;Counter-attacks;Play creatively;1;3
631163510;Normal;Normal;1;1
631163511;Normal;Normal;4;0
631163512;Normal;Counter-attacks;2;4
631163513;Normal;Counter-attacks;4;2
631163514;Normal;Normal;1;0
631163515;Normal;Counter-attacks;1;1
631163516;Normal;Normal;4;1
631163517;Counter-attacks;Normal;1;1
631163518;Normal;Normal;4;1
631163519;Normal;Normal;2;1
631163520;Normal;Counter-attacks;1;0
631163521;Attack on wings;Counter-attacks;2;3
631163522;Counter-attacks;Normal;1;1
631163523;Normal;Normal;0;4
631163524;Play creatively;Normal;4;2
631163525;Normal;Normal;2;0
631163526;Attack on wings;Counter-attacks;2;1
631163527;Normal;Counter-attacks;2;3
631163528;Normal;Counter-attacks;2;1
631163529;Normal;Normal;2;1
